time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Placement Reason,Medical condition (mental health need),Education setting with URN,51
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Placement Reason,Suspension,Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Placement Reason,Other,One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,26
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Placement Reason,Medical condition (mental health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Placement Reason,Other,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Placement Reason,Medical condition (physical health need),Education setting with URN,22
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Placement Reason,Other,Education setting with URN,25
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Placement Reason,Other,Education setting with URN,12
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Placement Reason,Other,Registered provider with UKPRN,7
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Placement Reason,Medical condition (mental health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Placement Reason,Medical condition (mental health need),One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,868,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Placement Reason,Medical condition (mental health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Placement Reason,Medical condition (mental health need),Other unregistered provider,8
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Placement Reason,Other,Education setting with URN,7
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Placement Reason,Other,Education setting with URN,11
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Placement Reason,Medical condition (physical health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Placement Reason,Suspension,Education setting with URN,21
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Placement Reason,Off-site placement for behavioural support,Education setting with URN,93
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Placement Reason,Other,Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Placement Reason,Medical condition (physical health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Placement Reason,Medical condition (physical health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Placement Reason,Other,Education setting with URN,43
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Placement Reason,Other,Education setting with URN,6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Placement Reason,Medical condition (mental health need),Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Placement Reason,Other,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,6
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Placement Reason,Off-site placement for behavioural support,One on one tuition,6
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,372,Placement Reason,Medical condition (mental health need),One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Placement Reason,Off-site placement for behavioural support,Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Placement Reason,Other,One on one tuition,22
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Placement Reason,Off-site placement for behavioural support,One on one tuition,17
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,10
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,74
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Placement Reason,Other,Other unregistered provider,25
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Placement Reason,Other,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Placement Reason,Medical condition (mental health need),Work based placement,5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Placement Reason,Off-site placement for behavioural support,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Placement Reason,Other,Other unregistered provider,6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Placement Reason,Other,Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Placement Reason,Off-site placement for behavioural support,Education setting with URN,19
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Placement Reason,Off-site placement for behavioural support,Education setting with URN,29
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Placement Reason,Off-site placement for behavioural support,Work based placement,7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Placement Reason,Other,Non-maintained further education college,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Placement Reason,Medical condition (mental health need),Education setting with URN,14
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Placement Reason,Off-site placement for behavioural support,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Placement Reason,Suspension,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Placement Reason,Other,Other unregistered provider,16
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Placement Reason,Other,Education setting with URN,6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,8
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Placement Reason,Medical condition (physical health need),One on one tuition,5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Placement Reason,Off-site placement for behavioural support,One on one tuition,7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,12
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Placement Reason,Medical condition (physical health need),One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,57
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Placement Reason,Other,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Placement Reason,Medical condition (mental health need),One on one tuition,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Placement Reason,Medical condition (physical health need),Education setting with URN,22
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Placement Reason,Off-site placement for behavioural support,Education setting with URN,59
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Placement Reason,Permanent exclusion (where still going through the review process),One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Placement Reason,Suspension,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Placement Reason,Off-site placement for behavioural support,Education setting with URN,63
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Placement Reason,Off-site placement for behavioural support,One on one tuition,19
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Placement Reason,Medical condition (mental health need),Education setting with URN,34
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Placement Reason,Off-site placement for behavioural support,Education setting with URN,81
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Placement Reason,Off-site placement for behavioural support,Education setting with URN,91
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Placement Reason,Other,One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Placement Reason,Medical condition (mental health need),One on one tuition,13
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Placement Reason,Other,Other unregistered provider,45
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Placement Reason,Medical condition (mental health need),Education setting with URN,15
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Placement Reason,Off-site placement for behavioural support,Work based placement,9
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Placement Reason,Other,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Placement Reason,Medical condition (mental health need),One on one tuition,10
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Placement Reason,Other,Other unregistered provider,15
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Placement Reason,Medical condition (mental health need),Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Placement Reason,Medical condition (mental health need),One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Placement Reason,Medical condition (physical health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,4
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Placement Reason,Off-site placement for behavioural support,Education setting with URN,32
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Placement Reason,Other,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Placement Reason,Medical condition (mental health need),Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Placement Reason,Medical condition (physical health need),Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,27
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,14
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Placement Reason,Off-site placement for behavioural support,Education setting with URN,13
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Placement Reason,Medical condition (mental health need),Education setting with URN,17
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,8
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Placement Reason,Suspension,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Medical condition (mental health need),Other unregistered provider,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Placement Reason,Medical condition (mental health need),Education setting with URN,9
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Placement Reason,Suspension,Education setting with URN,4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Placement Reason,Off-site placement for behavioural support,Education setting with URN,89
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Placement Reason,Medical condition (mental health need),Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,7
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Placement Reason,Off-site placement for behavioural support,Work based placement,12
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Placement Reason,Other,Non-maintained further education college,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Placement Reason,Medical condition (mental health need),Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Placement Reason,Other,Education setting with URN,14
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Medical condition (mental health need),Other unregistered provider,34
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Placement Reason,Other,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Placement Reason,Medical condition (physical health need),Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Placement Reason,Other,Education setting with URN,20
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,14
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Placement Reason,Other,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Placement Reason,Other,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Placement Reason,Other,Registered provider with UKPRN,27
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Placement Reason,Medical condition (physical health need),One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Placement Reason,Other,Education setting with URN,10
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Placement Reason,Other,Education setting with URN,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Placement Reason,Off-site placement for behavioural support,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Placement Reason,Other,One on one tuition,10
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Placement Reason,Other,Education setting with URN,14
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Placement Reason,Suspension,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Placement Reason,Other,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Placement Reason,Off-site placement for behavioural support,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Placement Reason,Other,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Placement Reason,Medical condition (mental health need),Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,372,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Placement Reason,Other,Other unregistered provider,28
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,33
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Placement Reason,Other,Other unregistered provider,7
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Placement Reason,Off-site placement for behavioural support,Education setting with URN,24
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",884,Placement Reason,Off-site placement for behavioural support,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Placement Reason,Medical condition (physical health need),One on one tuition,6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Placement Reason,Medical condition (mental health need),One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,79
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Placement Reason,Other,Other unregistered provider,17
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Placement Reason,Other,Education setting with URN,13
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Placement Reason,Medical condition (mental health need),Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Placement Reason,Suspension,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Placement Reason,Medical condition (mental health need),Education setting with URN,10
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Placement Reason,Other,Registered provider with UKPRN,10
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Placement Reason,Other,One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Placement Reason,Other,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Placement Reason,Off-site placement for behavioural support,Work based placement,5
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Placement Reason,Other,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Placement Reason,Off-site placement for behavioural support,Education setting with URN,27
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,9
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Placement Reason,Medical condition (mental health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Placement Reason,Suspension,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Placement Reason,Other,Non-maintained further education college,16
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Medical condition (mental health need),One on one tuition,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Placement Reason,Other,Other unregistered provider,52
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Placement Reason,Other,Other unregistered provider,60
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Placement Reason,Medical condition (mental health need),One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Placement Reason,Medical condition (mental health need),Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Placement Reason,Other,Registered provider with UKPRN,8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Placement Reason,Medical condition (mental health need),Education setting with URN,10
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,883,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Placement Reason,Other,Education setting with URN,12
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Placement Reason,Medical condition (physical health need),Education setting with URN,4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Placement Reason,Other,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Placement Reason,Other,Other unregistered provider,7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Placement Reason,Medical condition (physical health need),One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Placement Reason,Medical condition (mental health need),Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Placement Reason,Off-site placement for behavioural support,Education setting with URN,22
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Placement Reason,Other,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,372,Placement Reason,Other,One on one tuition,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,38
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Placement Reason,Other,Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,7
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,3
